product_name;producto_code;Suma de stock_actual;Suma de inventario_ideal;sucursal_nombre;clasificacion;Suma de valor_stock_actual;Suma de valor_stock_ideal;categoria_producto
BAE05091125;125 PA1704;0;1;CALI;C;0;5647.23;Filtro
BAE06001125;125 PA1765;0;1;CALI;C;0;213936.8;Filtro
BAE06168125;125 PA1782;0;1;CALI;C;0;200244.52;Filtro
BAE06268125;125 PA1784;0;1;CALI;C;0;287961.67;Filtro
BAE08074125;125 PA3918;0;1;CALI;C;0;416335;Filtro
BAE08096125;125 PA4624;0;1;CALI;C;0;62638.86;Filtro
BAE08102125;125 RS5507;0;1;CALI;C;0;199415.09;Filtro
BAE08111125;125 PA30207;0;1;CALI;C;0;79697.47;Filtro
BAE08172125;125 PA31000;0;1;CALI;C;0;370791.55;Filtro
BAE08210125;125 PA2335;0;1;CALI;C;0;38507.14;Filtro
BAE08217125;125 PA30015;0;1;CALI;C;0;67310;Filtro
BAE09004125;125 PA3949;0;1;CALI;C;0;133482;Filtro
BAE09012125;125 PA5504;0;1;CALI;C;0;7943.25;Filtro
BAE09096125;125 PA4625;0;1;CALI;C;0;52262.6;Filtro
BAE09111125;125 PA30208;0;1;CALI;C;0;54129.01;Filtro
BAE09118125;125 RS5549;0;1;CALI;C;0;176985.82;Filtro
BAE09142125;125 PA5290;0;1;CALI;C;0;67005.62;Filtro
BAE16001125;125 PA1765 FOAM;0;1;CALI;C;0;19964;Filtro
BAP08159125;125 CA5278;0;1;CALI;C;0;202858.04;Filtro
BAP08175125;125 PA32001;0;1;CALI;C;0;267876.51;Filtro
BAR02047125;125 PA1615;0;1;CALI;C;0;29101.12;Filtro
BAR02049125;125 PA1634;0;1;CALI;C;0;29834.97;Filtro
BAR02124125;125 PA2358;0;1;CALI;C;0;66591;Filtro
BAR03071125;125 PA1681FN;0;1;CALI;C;0;15082.39;Filtro
BAR09056125;125 RS5783;0;1;CALI;C;0;46593.06;Filtro
BAS07802125;125 PA2806;0;1;CALI;C;0;66900.22;Filtro
BAX00047125;125 PA2875;0;1;CALI;C;0;369560.48;Filtro
BCE00124125;125 F834F;0;1;CALI;C;0;13309.86;Filtro
BCE00369125;125 BF7537;0;1;CALI;C;0;10937.02;Filtro
BCE00551125;125 151;0;1;CALI;C;0;26872;Filtro
BCE00851125;125 PF7819;0;1;CALI;C;0;1929.05;Filtro
BCE00853125;125 PF7828;0;1;CALI;C;0;87206.5;Filtro
BCE00888125;125 PF9814;0;1;CALI;C;0;50918;Filtro
BCE01040125;125 PF46059;0;1;CALI;C;0;55924;Filtro
BCE10900125;125 PE5271;0;1;CALI;C;0;129794.71;Filtro
BCE10915125;125 BF9895KIT;0;1;CALI;C;0;138490.03;Filtro
BCE11021125;125 PE17002KIT;0;1;CALI;C;0;312826.27;Filtro
BCS00019125;125 BF7606;0;1;CALI;C;0;22450.09;Filtro
BCS00231125;125 BF1216;0;1;CALI;C;0;80920.68;Filtro
BCS00306125;125 BF7614;0;1;CALI;C;0;52261.13;Filtro
BCS00310125;125 BF1277SP;0;1;CALI;C;0;93955.1;Filtro
BCS00482125;125 BF1393SP;0;1;CALI;C;0;72397.23;Filtro
BCS00522125;125 BF1239;0;1;CALI;C;0;72004.4;Filtro
BCS00539125;125 BF1292O;0;1;CALI;C;0;135719.52;Filtro
BCS00558125;125 BF1388O;0;1;CALI;C;0;47840.23;Filtro
BCS00586125;125 BF1288O;0;1;CALI;C;0;115027.17;Filtro
BCS00682125;125 BF9887;0;1;CALI;C;0;33717.59;Filtro
BCS00693125;125 BF1210;0;1;CALI;C;0;89402.67;Filtro
BCS00712125;125 BF9840;0;1;CALI;C;0;8645.18;Filtro
BCS00735125;125 BF7981;0;1;CALI;C;0;47784.73;Filtro
BCS10015125;125 BF984;0;1;CALI;C;0;10518;Filtro
BCS10063125;125 BF5815;0;1;CALI;C;0;26320.94;Filtro
BCS10191125;125 BF1345SP;0;1;CALI;C;0;79318;Filtro
BCS10340125;125 BF7839;0;1;CALI;C;0;47111.8;Filtro
BCS10404125;125 BF7786D;0;1;CALI;C;0;46951.75;Filtro
BCS10450125;125 BF1397SP;0;1;CALI;C;0;79244.01;Filtro
BCX00134125;125 FB1307;0;1;CALI;C;0;59961.38;Filtro
BCX00149125;125 FB1301;0;1;CALI;C;0;136120.79;Filtro
BCX00190125;125 B10ALCAP;0;1;CALI;C;0;12803.35;Filtro
BHE00115125;125 PT548;0;2;CALI;C;0;40930;Filtro
BHE00142125;125 PT8350;0;1;CALI;C;0;34555;Filtro
BHE00150125;125 PT49810;0;1;CALI;C;0;43093.08;Filtro
BHE00197125;125 PT752;0;1;CALI;C;0;78924;Filtro
BHE00277125;125 H9071;0;1;CALI;C;0;40631.93;Filtro
BHE00280125;125 H9074;0;1;CALI;C;0;169306.63;Filtro
BHE00368125;125 PT565;0;1;CALI;C;0;28417.01;Filtro
BHE00712125;125 PT8478;0;1;CALI;C;0;179706.15;Filtro
BHE00717125;125 PT8383;0;1;CALI;C;0;148076.98;Filtro
BHE00892125;125 PT9443;0;1;CALI;C;0;143381;Filtro
BHE00910125;125 PT9376;0;1;CALI;C;0;122730.1;Filtro
BHE00949125;125 PT9452;0;1;CALI;C;0;122216.33;Filtro
BHE10083125;125 PT83MPG;0;1;CALI;C;0;107954.34;Filtro
BHE10280125;125 H9076;0;1;CALI;C;0;175931.13;Filtro
BHE10301125;125 PT561;0;1;CALI;C;0;5336.39;Filtro
BHS00118125;125 BT8919;0;1;CALI;C;0;71036;Filtro
BHS00209125;125 BT526;0;1;CALI;C;0;40242.83;Filtro
BHS00322125;125 BT9347MPG;0;1;CALI;C;0;179542.63;Filtro
BHS00374125;125 BT8443;0;1;CALI;C;0;27720;Filtro
BHS00396125;125 BT8848MPG;0;1;CALI;C;0;125707.55;Filtro
BHS00405125;125 BT774;0;1;CALI;C;0;89861.67;Filtro
BHS00406125;125 BT8833;0;1;CALI;C;0;96989.66;Filtro
BHS00408125;125 BT9349MPG;0;1;CALI;C;0;115633;Filtro
BHS00452125;125 BT8301;0;1;CALI;C;0;12935;Filtro
BHS00529125;125 BT9368MPG;0;1;CALI;C;0;1;Filtro
BHS00620125;125 BT595;0;1;CALI;C;0;18297.13;Filtro
BHS00685125;125 BT9400MPG;0;1;CALI;C;0;191599.88;Filtro
BHS10067125;125 BT8391;0;1;CALI;C;0;22565.19;Filtro
BHS10442125;125 BT9560MPG;0;1;CALI;C;0;204409;Filtro
BLE00034125;125 P999HD;0;1;CALI;C;0;11840.19;Filtro
BLE00206125;125 P507;0;1;CALI;C;0;45112.59;Filtro
BLE00590125;125 P7138;0;1;CALI;C;0;13518.9;Filtro
BLE00664125;125 P7192;0;1;CALI;C;0;49158.82;Filtro
BLE00917125;125 P40024;0;1;CALI;C;0;25618.36;Filtro
BLE00928125;125 P7502;0;1;CALI;C;0;33912.09;Filtro
BLE01025125;125 P7494;0;1;CALI;C;0;146768;Filtro
BLS00068125;125 B7452;0;1;CALI;C;0;15858.63;Filtro
BLS00075125;125 B281;0;1;CALI;C;0;23898;Filtro
BLS00164125;125 B7142;0;1;CALI;C;0;45160.63;Filtro
BLS00199125;125 B45;0;1;CALI;C;0;68001.07;Filtro
BLS00203125;125 B329;0;2;CALI;C;0;26431.02;Filtro
BLS00237125;125 B7045;0;1;CALI;C;0;41428.54;Filtro
BLS00247125;125 BD142;0;1;CALI;C;0;38281;Filtro
BLS00254125;125 B159;0;2;CALI;C;0;24600.7;Filtro
BLS00268125;125 BD7160;0;1;CALI;C;0;36023.65;Filtro
BLS00308125;125 BT8920;0;1;CALI;C;0;237135.8;Filtro
BLS00431125;125 BD7153;0;1;CALI;C;0;130344.45;Filtro
BLS00433125;125 BD7310;0;1;CALI;C;0;115256.33;Filtro
BLS00463125;125 B196;0;1;CALI;C;0;46262.04;Filtro
BLS00477125;125 B34;0;1;CALI;C;0;8635;Filtro
BLS00517125;125 BT251;0;1;CALI;C;0;21254.92;Filtro
BLS00547125;125 B7171;0;1;CALI;C;0;76050.2;Filtro
BLS00552125;125 B40000;0;1;CALI;C;0;8539.97;Filtro
BLS00580125;125 BD7176;0;1;CALI;C;0;143331.72;Filtro
BLS00591125;125 B7285;0;1;CALI;C;0;17481.3;Filtro
BLS00656125;125 B7496;0;1;CALI;C;0;13350.12;Filtro
BLS00675125;125 BD7317;0;1;CALI;C;0;22009.17;Filtro
BLS00706125;125 B40056;0;1;CALI;C;0;51753.19;Filtro
BLS00723125;125 B7216;0;1;CALI;C;0;17111.84;Filtro
BLS00743125;125 BA5379;0;1;CALI;C;0;121475.35;Filtro
BLS10037125;125 B7600;0;1;CALI;C;0;18135.14;Filtro
BLS10046125;125 B7099;0;1;CALI;C;0;6793.99;Filtro
BLS10213125;125 B37;0;1;CALI;C;0;7918.29;Filtro
BLS10433125;125 BD7353;0;1;CALI;C;0;23683.5;Filtro
BLX00433125;125 OB1313;0;1;CALI;C;0;174944.9;Filtro
BWS01078125;125 BW5072;0;1;CALI;C;0;18726;Filtro
BWS10081125;125 BW5140;0;1;CALI;C;0;18563.33;Filtro
BWS20078125;125 BW5074;0;1;CALI;C;0;19735;Filtro
BWS50078125;125 BW5075;0;1;CALI;C;0;49046;Filtro
DAB02033025;025 DA2033;0;1;CALI;C;0;57885.15;Filtro
DAB02691025;025 DA2691;0;1;CALI;C;0;13540.63;Filtro
DAB02852025;025 DA2852;0;1;CALI;C;0;14416.91;Filtro
DAB02872025;025 DA2872;0;1;CALI;C;0;26720.21;Filtro
DAB08019025;025 DA8019;0;1;CALI;C;0;28607.25;Filtro
DAB08086025;025 DA8086;0;2;CALI;C;0;49620.78;Filtro
DAB08270025;025 DA8270;0;1;CALI;C;0;24839.73;Filtro
DAB09154025;025 DA9154;0;1;CALI;C;0;13805.36;Filtro
DAB09272025;025 DA9272;0;1;CALI;C;0;208530.62;Filtro
DAB12028025;025 DA2028KIT;0;1;CALI;C;0;32054.37;Filtro
DAB12688025;025 DA2688A;0;1;CALI;C;0;49516.87;Filtro
DAB12690025;025 DA2690XX;0;1;CALI;C;0;47125.89;Filtro
DAB12772025;025 DA2772A;0;1;CALI;C;0;19575.84;Filtro
DAB14028025;025 DA4028A;0;1;CALI;C;0;10201.78;Filtro
DAB14690025;025 DA4690A;0;1;CALI;C;0;16315.8;Filtro
DAB14872025;025 DA4872A;0;1;CALI;C;0;15439.83;Filtro
DAB18056025;025 DA8056KIT;0;1;CALI;C;0;43145.61;Filtro
DAB18059025;025 DA8059UHE;0;1;CALI;C;0;167238.98;Filtro
DAB18146025;025 DA8146XX;0;1;CALI;C;0;53816.29;Filtro
DAB18191025;025 DA8191XX;0;1;CALI;C;0;57828.7;Filtro
DAB18195025;025 DA8195UHE;0;1;CALI;C;0;166374.38;Filtro
DAB18267025;025 DA8267KIT;0;1;CALI;C;0;58303.63;Filtro
DAB18271025;025 DA8271KIT;0;1;CALI;C;0;81717.54;Filtro
DAB22666025;025 DA2666UHE;0;1;CALI;C;0;45815.27;Filtro
DAB22690025;025 DA2690UHE;0;1;CALI;C;0;50826.71;Filtro
DAC00002189;189 ALC5101P;0;1;CALI;C;0;7746.86;Filtro
DAC00051189;189 ALC5219P;0;1;CALI;C;0;5446.28;Filtro
DAC00052189;189 ALC5221;0;1;CALI;C;0;6506.76;Filtro
DAC00064189;189 ALC5315/50P;0;1;CALI;C;0;6573.5;Filtro
DAC00067020;020 DAC067;0;1;CALI;C;0;14500;Otros
DAC00085025;025 DAC085;0;1;CALI;C;0;26713.65;Filtro
DAC00087025;025 DAC087;0;1;CALI;C;0;6802;Filtro
DAC00093020;020 DAC093;0;1;CALI;C;0;6797.14;Otros
DAC00094025;025 DAC094;0;1;CALI;C;0;11731.9;Filtro
DAC00097139;139 HQAC3093;0;1;CALI;C;0;5170;Otros
DAC00104189;189 DAC104;0;1;CALI;C;0;1925;Filtro
DAC00115020;020 DAC115;0;1;CALI;C;0;13200;Otros
DAC00121020;020 DAC121;0;1;CALI;C;0;8017.2;Otros
DAC00139020;020 DAC139;0;1;CALI;C;0;7545.6;Otros
DAC00177189;189 DAC177;0;1;CALI;C;0;11307;Filtro
DAC00183020;020 DAC183;0;1;CALI;C;0;11916.24;Otros
DAC00190020;020 DAC190;0;1;CALI;C;0;8000;Otros
DAC00204020;020 DAC204;0;1;CALI;C;0;17000;Otros
DAC00207020;020 DAC207;0;1;CALI;C;0;14040;Otros
DAC00212020;020 DAC212;0;1;CALI;C;0;12628.01;Otros
DAC01083122;122 KAF594;0;1;CALI;C;0;7099.02;Otros
DAC10037020;020 DAC037;0;1;CALI;C;0;9500;Otros
DAC10211020;020 DAC211KIT;0;1;CALI;C;0;24500;Otros
DAE00980136;136 GA980;0;1;CALI;C;0;8800;Otros
DAE00980189;189 GA980;0;1;CALI;C;0;4333.66;Filtro
DAE00991118;118 GA991;0;1;CALI;C;0;10400;Otros
DAE00991136;136 GA991;0;1;CALI;C;0;10725;Otros
DAE01013122;122 KAF595;0;1;CALI;C;0;5754.36;Otros
DAE01038118;118 GA1038;0;1;CALI;C;0;9926;Otros
DAE01096136;136 AIP860;0;1;CALI;C;0;6602.4;Otros
DAE01105136;False;0;1;CALI;C;0;12100;Otros
DAE01137136;136 AIP1024;0;1;CALI;C;0;11205.22;Otros
DAE02520025;025 DA2520;0;1;CALI;C;0;71282.17;Filtro
DAE02848025;025 DA2848;0;1;CALI;C;0;33467.52;Filtro
DAE02952025;025 DA2952;0;1;CALI;C;0;38866.41;Filtro
DAE02953025;025 DA2953;0;1;CALI;C;0;21043.68;Filtro
DAE03266025;025 DA3266;0;1;CALI;C;0;16622.37;Filtro
DAE04103025;025 DA4103;0;1;CALI;C;0;49474.4;Filtro
DAE04144025;025 DA4144;0;2;CALI;C;0;36335.02;Filtro
DAE04241025;025 DA4241;0;1;CALI;C;0;19564.51;Filtro
DAE04520025;025 DA4520;0;1;CALI;C;0;12912.04;Filtro
DAE04985025;025 DA4985;0;1;CALI;C;0;32925.17;Filtro
DAE04988125;125 PA4701;0;1;CALI;C;0;46407.76;Filtro
DAE05088004;004 GA088;0;1;CALI;C;0;9179.2;Filtro
DAE05101136;136 AIP540;0;1;CALI;C;0;19627.4;Otros
DAE05254004;004 GA254;0;1;CALI;C;0;2146.5;Filtro
DAE05867010;010 FA3049;0;1;CALI;C;0;3177.5;Otros
DAE05903115;115 GA903;0;1;CALI;C;0;4801.65;Otros
DAE06001025;025 DA6001;0;1;CALI;C;0;86691.92;Filtro
DAE06268010;010 FA3464;0;1;CALI;C;0;126001.14;Otros
DAE06979115;115 GA979;0;1;CALI;C;0;4171.63;Otros
DAE06979136;136 AIP640;0;1;CALI;C;0;6791.04;Otros
DAE06981115;115 GA981;0;1;CALI;C;0;3183.67;Otros
DAE09066025;025 DA9066;0;1;CALI;C;0;13945.66;Filtro
DAE09140025;025 DA9140;0;1;CALI;C;0;12601.34;Filtro
DAE10981189;189 GA981A;0;1;CALI;C;0;5538.93;Filtro
DAE14120025;025 DA4120A;0;1;CALI;C;0;6086.51;Filtro
DAE61013139;139 HQA0114;0;1;CALI;C;0;5208.12;Otros
DAE61013189;189 ALA8605/5P;0;1;CALI;C;0;5135.26;Filtro
DAE61065136;136 AIP781;0;1;CALI;C;0;21431.68;Otros
DAE61075136;136 AIP820;0;1;CALI;C;0;4927.55;Otros
DAE61083115;115 8200371661;0;1;CALI;C;0;3972.5;Otros
DAE61083136;136 AIP671;0;1;CALI;C;0;9625;Otros
DAP02988025;025 DA2988;0;1;CALI;C;0;69409.47;Filtro
DAP08015025;025 DA8015;0;1;CALI;C;0;64116.17;Filtro
DAP08050025;025 DA8050;0;2;CALI;C;0;110869.74;Filtro
DAP08066025;025 DA8066;0;1;CALI;C;0;42514.16;Filtro
DAP08109025;025 DA8109;0;1;CALI;C;0;19867.1;Filtro
DAP08159025;025 DA8159;0;1;CALI;C;0;30407.73;Filtro
DAP08175025;025 DA8175;0;1;CALI;C;0;136856.74;Filtro
DAP08203109;109 DA8203;0;1;CALI;C;0;295345;Otros
DAP08203136;136 DA8203;0;1;CALI;C;0;170984.92;Otros
DAP09237189;189 DA9237;0;1;CALI;C;0;20549;Filtro
DAR02071025;025 DA2071;0;1;CALI;C;0;8814.19;Filtro
DAR02136025;025 DA2136;0;1;CALI;C;0;48786.75;Filtro
DAR02161025;025 DA2161;0;1;CALI;C;0;42599.78;Filtro
DAR02324025;025 DA2324;0;1;CALI;C;0;51167.86;Filtro
DAR02667025;025 DA2667;0;1;CALI;C;0;65222.5;Filtro
DAR02670025;025 DA2670;0;1;CALI;C;0;31050;Filtro
DAR02996025;025 DA2996;0;1;CALI;C;0;47158.57;Filtro
DAR02997025;025 DA2997;0;1;CALI;C;0;67833.99;Filtro
DAR03080025;025 DA3080;0;1;CALI;C;0;14600;Filtro
DAR03274025;025 DA3274;0;1;CALI;C;0;14861;Filtro
DAR03277025;025 DA3277;0;1;CALI;C;0;38991.88;Filtro
DAR03349025;025 DA3349;0;1;CALI;C;0;29795.42;Filtro
DAR08096025;025 DA8096;0;1;CALI;C;0;50416.13;Filtro
DAR08111025;025 DA8111;0;1;CALI;C;0;32645.14;Filtro
DAR09096025;025 DA9096;0;1;CALI;C;0;40023.35;Filtro
DAR13114025;025 DA3114XX;0;1;CALI;C;0;58183.5;Filtro
DAR18273025;025 DA8273UHE;0;1;CALI;C;0;187311.84;Filtro
DAS07813025;025 DA7813;0;1;CALI;C;0;18434.88;Filtro
DAX02547109;109 G110119;0;1;CALI;C;0;456008;Otros
DAX92021222;222 KL-21;0;1;CALI;C;0;89670.64;Filtro
DCE00088024;024 SFC88;0;1;CALI;C;0;6000;Otros
DCE00175024;024 SFH323016;0;1;CALI;C;0;5691;Otros
DCE00483189;189 ALG7070;0;1;CALI;C;0;11005.14;Filtro
DCE00557136;False;0;1;CALI;C;0;6050;Otros
DCE00633189;189 G633;0;1;CALI;C;0;17699.09;Filtro
DCE00662139;139 FOL010T;0;1;CALI;C;0;6750;Otros
DCE00662186;186 G662;0;1;CALI;C;0;8815;Otros
DCE00868136;136 G868;0;1;CALI;C;0;18150;Otros
DCE00874018;018 HCF0408;0;1;CALI;C;0;6111.94;Otros
DCE00899189;189 G899;0;1;CALI;C;0;21074.47;Filtro
DCE00929136;136 FLP395;0;1;CALI;C;0;11653.62;Otros
DCE01007139;139 G1007;0;1;CALI;C;0;77000;Otros
DCE01008136;136 G1008;0;1;CALI;C;0;49500;Otros
DCE01015024;024 G1015;0;1;CALI;C;0;12138;Otros
DCE01020136;136 G1020;0;1;CALI;C;0;25575;Otros
DCE25955138;138 FBO-60338;0;1;CALI;C;0;406698.25;Filtro
DCS00027010;010 FC2083;0;1;CALI;C;0;4389.31;Otros
DCS00082004;004 GS082;0;1;CALI;C;0;6678;Filtro
DCS00091005;005 8973681131;0;1;CALI;C;0;4060.8;Filtro
DCS00197182;182 FS1242;0;1;CALI;C;0;20859.71;Otros
DCS00242137;137 RC911FM;0;1;CALI;C;0;40566;Filtro
DCS00247136;136 OLP011;0;1;CALI;C;0;14969.41;Otros
DCS00263005;005 5876100110;0;1;CALI;C;0;3451;Filtro
DCS00306136;136 FLP353;0;1;CALI;C;0;7315;Otros
DCS00331189;189 GS331;0;1;CALI;C;0;6967.1;Filtro
DCS00340122;122 KDF9470;0;1;CALI;C;0;8194.63;Otros
DCS00340139;139 GS340;0;1;CALI;C;0;6900;Otros
DCS00342118;118 GS342;0;1;CALI;C;0;26875;Otros
DCS00518139;139 HQF1074;0;1;CALI;C;0;9000;Otros
DCS00540139;139 GS540;0;1;CALI;C;0;25100;Otros
DCS00923139;139 GS923;0;1;CALI;C;0;17500.06;Otros
DCS00924139;139 GS924;0;1;CALI;C;0;17500.36;Otros
DCS10115189;189 ALG2060PFT;0;1;CALI;C;0;7302.16;Filtro
DCS10352137;137 R45-10M;0;1;CALI;C;0;45564.92;Filtro
DCS10499137;137 PFF5551;0;1;CALI;C;0;163489;Filtro
DCS10536138;138 R90-10M;0;1;CALI;C;0;28525;Filtro
DCS10661137;137 R26-10MB-AQII;0;1;CALI;C;0;61728.98;Filtro
DCS10661138;138 R26-10MB;0;1;CALI;C;0;25039.13;Filtro
DCS20536138;138 R90-30M;0;1;CALI;C;0;27353;Filtro
DCX00225137;137 KR5006;0;1;CALI;C;0;195842;Filtro
DCX00355138;138 6600R30;0;1;CALI;C;0;775326;Filtro
DCX00386138;138 40954P;0;1;CALI;C;0;222404.2;Filtro
DCX10115189;189 GX115A;0;1;CALI;C;0;9586;Filtro
DCX20225137;137 KR5005;0;1;CALI;C;0;206841.26;Filtro
DCX30036138;138 500MAM30;0;1;CALI;C;0;455196.81;Filtro
DHE00278024;024 SFH9961941;0;1;CALI;C;0;1;Otros
DHE00317137;137 RP352;0;1;CALI;C;0;7918.84;Filtro
DHS00695109;109 P569206;0;1;CALI;C;0;171823;Otros
DLE00072015;015 TH-PT87S;0;1;CALI;C;0;1;Otros
DLE00229189;189 G229;0;1;CALI;C;0;18045.55;Filtro
DLE00404024;024 SF650550450;0;1;CALI;C;0;1;Otros
DLE00473115;115 26019;0;1;CALI;C;0;7421.1;Otros
DLE00722189;189 ALO8135/50P;0;1;CALI;C;0;3050;Filtro
DLE00725189;189 ALO8155/50P;0;1;CALI;C;0;1;Filtro
DLE00839118;118 G839;0;1;CALI;C;0;10921.91;Otros
DLE00909122;122 KOC0618;0;1;CALI;C;0;9213.18;Otros
DLE00963136;136 G963;0;1;CALI;C;0;10367.5;Otros
DLE00963139;139 O2130;0;1;CALI;C;0;6602.4;Otros
DLE01034189;189 G1034;0;2;CALI;C;0;29866;Filtro
DLS00003010;010 FL1077;0;1;CALI;C;0;5772.86;Otros
DLS00023020;020 FC-2829;0;1;CALI;C;0;1887;Otros
DLS00054189;189 GS054;0;1;CALI;C;0;29607;Filtro
DLS00105011;011 FC5;0;1;CALI;C;0;1;Aceite/Lubricante
DLS00141189;189 GS141;0;1;CALI;C;0;26647;Filtro
DLS00207004;004 GS207;0;1;CALI;C;0;10123;Filtro
DLS00278189;189 GS278;0;2;CALI;C;0;16208.44;Filtro
DLS00489189;189 GS489;0;1;CALI;C;0;3799;Filtro
DLS10032010;010 FL1547;0;1;CALI;C;0;4399.16;Otros
DLS10286182;182 LF14000NN;0;1;CALI;C;0;99800;Otros
DLS10286189;189 GS286A;0;2;CALI;C;0;53232.08;Filtro
DRL2000V034;034 TEKCOOL2000V-C12L;0;1;CALI;C;0;2978.88;Aceite/Lubricante
DRP2000R034;034 2000R-20K;0;1;CALI;C;0;36671;Aceite/Lubricante
